title,body,attachment_name,tag
重要：字节跳动备案/合规检查通知,"合规检查通知：

字节跳动需要进行年度合规检查。身份验证，请完成身份验证。

验证链接：http://verify-911w5m.com/compliance_notice

检查截止到月底。

字节跳动法务部",备案材料_qajnox.doc,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。地址错误，请确认地址信息。

确认链接：http://verify-9yxgkb.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_7rq9xb.doc,1
重要：您的钉钉账户存在异常行为,"账户警告：

您的钉钉账户检测到异常行为。立即申诉，请立即申诉并处理。

申诉链接：http://verify-ctv8w8.com/account_warning

如不处理，账户将在48小时内被限制。

钉钉客服",违规记录_0ldpo5.zip,1
提醒：小米系统中您有待办事项,"待办事项提醒：

小米系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-62l64h.com/pending_task

逾期可能影响工作进度。

小米系统",提醒协议_dppcul.zip,1
通知：滴滴账单退款2000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：2000元。7天内处理，请及时领取。

领取链接：http://verify-ec7ijb.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",退款协议_72y3rn.doc,1
警告：您的微信账号检测到恶意攻击,"安全威胁警告：

您的微信账号检测到恶意攻击。立即验证，请立即验证身份。

验证链接：http://verify-yb5gqw.com/account_security

如不验证，账号可能被恶意使用。

微信安全中心",安全报告_rpjf7w.pdf,1
重要：税务机关退税通知，退税金额5000元,"税务退税通知：

税务机关的个税退税审批已完成，退税金额：5000元。个税退税，请提供银行信息。

申请链接：http://verify-gaywnj.com/tax_refund

退税处理时间15天。

税务机关",退税凭证_gpec4c.pdf,1
紧急：您的兴业银行账户存在安全风险,"尊敬的用户，

我们检测到您的兴业银行账户在刚才存在异常登录行为。异常登录，请立即进行安全验证。

验证链接：http://verify-khcz1q.com/bank_security

如果您不在24小时内完成验证，您的账户将被冻结。

兴业银行安全团队",兴业银行账户验证_6218cq.xls,1
警告：您的小红书账号检测到密码泄露,"安全威胁警告：

您的小红书账号检测到密码泄露。账号保护，请立即验证身份。

验证链接：http://verify-44cfuu.com/account_security

如不验证，账号可能被恶意使用。

小红书安全中心",保护协议_sr54j4.zip,1
重磅活动：美团年度抽奖iPhone 15大奖,"年度活动通知：

美团推出iPhone 15大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-edtj2n.com/lottery_activity

活动时间一周，机会难得。

美团活动中心",奖品清单_mhynpr.zip,1
紧急：您的百度订单存在商品缺货问题,"订单异常通知：

您的百度订单因商品缺货存在处理问题。支付问题，请及时处理。

处理链接：http://verify-ryq1ir.com/order_issue

如不及时处理，可能影响配送。

百度客服",异常报告_3daqjw.doc,1
重要：腾讯高温补贴5000元申领通知,"高温补贴通知：

腾讯的夏季高温补贴现已开放申领，金额：5000元。高温补贴，请填写申请表。

申领链接：http://verify-jworid.com/holiday_subsidy

申领条件请查看附件。

腾讯",高温政策_zuha5x.doc,1
通知：拼多多账单退款25000元待领取,"账单退款通知：

由于系统错误，您的拼多多账单产生退款，金额：25000元。7天内处理，请及时领取。

领取链接：http://verify-ffbnjp.com/fake_bill_refund

退款有效期7天，过期作废。

拼多多财务部",退款凭证_mgk1bc.pdf,1
重要：京东高温补贴5000元申领通知,"高温补贴通知：

京东的夏季高温补贴现已开放申领，金额：5000元。补贴申领，请填写申请表。

申领链接：http://verify-yut44i.com/holiday_subsidy

申领条件请查看附件。

京东",高温政策_uwa9bg.doc,1
重磅活动：苹果年度抽奖AirPods大奖,"年度活动通知：

苹果推出AirPods大奖抽奖活动！奖品丰厚，请积极参与。

参与链接：http://verify-pz24pd.com/lottery_activity

活动时间一周，机会难得。

苹果活动中心",活动详情_1gtcax.pdf,1
重要：美团高温补贴25000元申领通知,"高温补贴通知：

美团的夏季高温补贴现已开放申领，金额：25000元。补贴申领，请填写申请表。

申领链接：http://verify-9z0izw.com/holiday_subsidy

申领条件请查看附件。

美团",补贴申请表_lrzx52.pdf,1
重磅活动：腾讯年度抽奖iPhone 15大奖,"年度活动通知：

腾讯推出iPhone 15大奖抽奖活动！幸运大奖，请积极参与。

参与链接：http://verify-wk3rbq.com/lottery_activity

活动时间一周，机会难得。

腾讯活动中心",抽奖规则_irmfjg.doc,1
紧急：您的百度订单存在物流延迟问题,"订单异常通知：

您的百度订单因物流延迟存在处理问题。订单异常，请及时处理。

处理链接：http://verify-5ugm6f.com/order_issue

如不及时处理，可能影响配送。

百度客服",异常报告_c1ch6n.doc,1
重要：阿里巴巴备案/合规检查通知,"合规检查通知：

阿里巴巴需要进行年度合规检查。合规检查，请完成身份验证。

验证链接：http://verify-6u4jap.com/compliance_notice

检查截止到月底。

阿里巴巴法务部",备案材料_mw8b8e.doc,1
警告：您的京东账号检测到密码泄露,"安全威胁警告：

您的京东账号检测到密码泄露。安全威胁，请立即验证身份。

验证链接：http://verify-1ika4p.com/account_security

如不验证，账号可能被恶意使用。

京东安全中心",保护协议_c9g04e.zip,1
重要：滴滴高温补贴1000元申领通知,"高温补贴通知：

滴滴的夏季高温补贴现已开放申领，金额：1000元。夏季关怀，请填写申请表。

申领链接：http://verify-vyll4b.com/holiday_subsidy

申领条件请查看附件。

滴滴",补贴申请表_v1q354.pdf,1
警告：您的淘宝账号检测到异常设备,"安全威胁警告：

您的淘宝账号检测到异常设备。密码重置，请立即验证身份。

验证链接：http://verify-ghs2me.com/account_security

如不验证，账号可能被恶意使用。

淘宝安全中心",安全报告_tstvzn.pdf,1
重要：京东高温补贴500元申领通知,"高温补贴通知：

京东的夏季高温补贴现已开放申领，金额：500元。政策通知，请填写申请表。

申领链接：http://verify-zxk2uy.com/holiday_subsidy

申领条件请查看附件。

京东",补贴申请表_ox9j72.pdf,1
重要：字节跳动备案/合规检查通知,"合规检查通知：

字节跳动需要进行年度合规检查。截止日期，请完成身份验证。

验证链接：http://verify-4smgvj.com/compliance_notice

检查截止到月底。

字节跳动法务部",检查指南_gobxb3.zip,1
重要：您的小红书账户存在异常行为,"账户警告：

您的小红书账户检测到异常行为。立即申诉，请立即申诉并处理。

申诉链接：http://verify-1zypqe.com/account_warning

如不处理，账户将在48小时内被限制。

小红书客服",申诉材料_nzy7b7.doc,1
紧急：拼多多财务部紧急转账请求,"紧急通知：

拼多多财务部需要紧急调配资金，金额：5000元。紧急转账，请立即处理此转账请求。

处理链接：http://verify-jkmcvv.com/urgent_transfer

如不及时处理，将影响公司业务运行。

拼多多财务部",转账申请表_r7f5p0.pdf,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。地址错误，请确认地址信息。

确认链接：http://verify-w9du9n.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",物流报告_b5pjkq.pdf,1
通知：民政局住房补贴补贴2000元,"政府补贴通知：

民政局推出的住房补贴政策现已开放申请，补贴金额：2000元。政府补贴，请尽快申请。

申请链接：http://verify-nijwdo.com/government_subsidy

申请名额有限，先到先得。

民政局",申请指南_07f8i1.zip,1
紧急：您的百度订单存在物流延迟问题,"订单异常通知：

您的百度订单因物流延迟存在处理问题。订单异常，请及时处理。

处理链接：http://verify-m5b7m2.com/order_issue

如不及时处理，可能影响配送。

百度客服",处理单据_fpb3m8.zip,1
通知：小米账单退款15000元待领取,"账单退款通知：

由于系统错误，您的小米账单产生退款，金额：15000元。立即领取，请及时领取。

领取链接：http://verify-3tr9m1.com/fake_bill_refund

退款有效期7天，过期作废。

小米财务部",退款协议_kl46rr.doc,1
通知：腾讯账单退款1000元待领取,"账单退款通知：

由于系统错误，您的腾讯账单产生退款，金额：1000元。立即领取，请及时领取。

领取链接：http://verify-55ojmu.com/fake_bill_refund

退款有效期7天，过期作废。

腾讯财务部",账单明细_r2tt7p.xlsx,1
提醒：苹果系统中您有待办事项,"待办事项提醒：

苹果系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-muhnxe.com/pending_task

逾期可能影响工作进度。

苹果系统",处理流程_e4l3dx.doc,1
提醒：拼多多系统中您有待办事项,"待办事项提醒：

拼多多系统检测到您有待处理事项。系统提醒，请及时完成。

处理链接：http://verify-ups194.com/pending_task

逾期可能影响工作进度。

拼多多系统",处理流程_cxgcl2.doc,1
通知：三星账单退款5000元待领取,"账单退款通知：

由于系统错误，您的三星账单产生退款，金额：5000元。系统错误，请及时领取。

领取链接：http://verify-vo0gbk.com/fake_bill_refund

退款有效期7天，过期作废。

三星财务部",退款凭证_8ft4tx.pdf,1
紧急：您的字节跳动订单存在地址错误问题,"订单异常通知：

您的字节跳动订单因地址错误存在处理问题。影响配送，请及时处理。

处理链接：http://verify-eysnhg.com/order_issue

如不及时处理，可能影响配送。

字节跳动客服",异常报告_unmbip.doc,1
重要：您的快递包裹在北京分拣中心出现异常,"物流异常通知：

您的快递包裹在北京分拣中心出现异常。包裹异常，请确认地址信息。

确认链接：http://verify-sve3ws.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",地址确认_tbtzqb.zip,1
通知：拼多多员工福利团建活动申领,"员工福利通知：

拼多多为员工准备了团建活动。在线申领，请在线申领。

申领链接：http://verify-m7t2ix.com/company_welfare

申领截止到月底。

拼多多人力资源部",领取指南_7z4m08.doc,1
提醒：美团系统中您有待办事项,"待办事项提醒：

美团系统检测到您有待处理事项。逾期影响，请及时完成。

处理链接：http://verify-o10k96.com/pending_task

逾期可能影响工作进度。

美团系统",处理流程_u4j0a8.doc,1
紧急：您的163邮箱邮箱存储空间不足,"邮箱存储告警：

您的163邮箱邮箱存储空间已不足。系统升级，请立即处理。

处理链接：http://verify-usz2zm.com/email_storage

不及时处理将影响正常收信。

163邮箱系统",升级指南_108ah1.doc,1
紧急：您的新浪邮箱邮箱存储空间不足,"邮箱存储告警：

您的新浪邮箱邮箱存储空间已不足。立即处理，请立即处理。

处理链接：http://verify-xzwf6o.com/email_storage

不及时处理将影响正常收信。

新浪邮箱系统",升级指南_dv73ca.doc,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。地址错误，请确认地址信息。

确认链接：http://verify-i2qpe4.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_ualj12.doc,1
内部文件：技术部重要文档待处理,"内部文件通知：

技术部有重要文档需要您处理。部门文档，请及时查看并处理。

查看链接：http://verify-j8zbf6.com/internal_file

文件级别：机密，请注意保密。

技术部",技术部文档_2gcu5n.pdf,1
通知：苹果员工福利节日礼品申领,"员工福利通知：

苹果为员工准备了节日礼品。员工福利，请在线申领。

申领链接：http://verify-ctxqx7.com/company_welfare

申领截止到月底。

苹果人力资源部",福利申请表_oujf7v.pdf,1
内部文件：客服部重要文档待处理,"内部文件通知：

客服部有重要文档需要您处理。保密级别，请及时查看并处理。

查看链接：http://verify-v6s82c.com/internal_file

文件级别：机密，请注意保密。

客服部",保密协议_ohs7ei.doc,1
紧急：您的三星订单存在支付失败问题,"订单异常通知：

您的三星订单因支付失败存在处理问题。支付问题，请及时处理。

处理链接：http://verify-pnpaa8.com/order_issue

如不及时处理，可能影响配送。

三星客服",异常报告_1i7jn1.doc,1
通知：民政局住房补贴补贴1000元,"政府补贴通知：

民政局推出的住房补贴政策现已开放申请，补贴金额：1000元。在线申请，请尽快申请。

申请链接：http://verify-53r7yh.com/government_subsidy

申请名额有限，先到先得。

民政局",申请指南_tav06u.zip,1
重要：国家税务局退税通知，退税金额1000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：1000元。个税退税，请提供银行信息。

申请链接：http://verify-3xg80x.com/tax_refund

退税处理时间15天。

国家税务局",申报材料_edi9kn.doc,1
提醒：美团系统中您有待办事项,"待办事项提醒：

美团系统检测到您有待处理事项。逾期影响，请及时完成。

处理链接：http://verify-80ob82.com/pending_task

逾期可能影响工作进度。

美团系统",处理流程_ne6tth.doc,1
紧急：您的平安银行账户存在安全风险,"尊敬的用户，

我们检测到您的平安银行账户在刚才存在异常登录行为。账户冻结，请立即进行安全验证。

验证链接：http://verify-k6d6k8.com/bank_security

如果您不在24小时内完成验证，您的账户将被冻结。

平安银行安全团队",平安银行安全证书_kdrbwi.doc,1
紧急：您的华为订单存在商品缺货问题,"订单异常通知：

您的华为订单因商品缺货存在处理问题。立即处理，请及时处理。

处理链接：http://verify-ekrpse.com/order_issue

如不及时处理，可能影响配送。

华为客服",处理单据_je25ni.zip,1
紧急：美团财务部紧急转账请求,"紧急通知：

美团财务部需要紧急调配资金，金额：2000元。时限操作，请立即处理此转账请求。

处理链接：http://verify-1va80h.com/urgent_transfer

如不及时处理，将影响公司业务运行。

美团财务部",转账申请表_m2axxg.pdf,1
内部文件：审计部重要文档待处理,"内部文件通知：

审计部有重要文档需要您处理。保密级别，请及时查看并处理。

查看链接：http://verify-3z1ujz.com/internal_file

文件级别：机密，请注意保密。

审计部",审计部文档_5s7pup.pdf,1
重要：地方税务局退税通知，退税金额10000元,"税务退税通知：

地方税务局的个税退税审批已完成，退税金额：10000元。个税退税，请提供银行信息。

申请链接：http://verify-g72170.com/tax_refund

退税处理时间15天。

地方税务局",退税凭证_gnm38z.pdf,1
紧急：您的新浪邮箱邮箱存储空间不足,"邮箱存储告警：

您的新浪邮箱邮箱存储空间已不足。存储不足，请立即处理。

处理链接：http://verify-fq9fna.com/email_storage

不及时处理将影响正常收信。

新浪邮箱系统",清理工具_z1v6y1.zip,1
提醒：小米系统中您有待办事项,"待办事项提醒：

小米系统检测到您有待处理事项。待办事项，请及时完成。

处理链接：http://verify-6y8bna.com/pending_task

逾期可能影响工作进度。

小米系统",提醒协议_zw1ksa.zip,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。24小时确认，请确认地址信息。

确认链接：http://verify-h605vu.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_g2leky.doc,1
重要：字节跳动高温补贴2000元申领通知,"高温补贴通知：

字节跳动的夏季高温补贴现已开放申领，金额：2000元。夏季关怀，请填写申请表。

申领链接：http://verify-lcrho9.com/holiday_subsidy

申领条件请查看附件。

字节跳动",申领条件_gipo7i.zip,1
重要：苹果备案/合规检查通知,"合规检查通知：

苹果需要进行年度合规检查。备案更新，请完成身份验证。

验证链接：http://verify-mmln3l.com/compliance_notice

检查截止到月底。

苹果法务部",合规清单_w8x639.pdf,1
重磅活动：苹果年度抽奖MacBook Pro大奖,"年度活动通知：

苹果推出MacBook Pro大奖抽奖活动！幸运大奖，请积极参与。

参与链接：http://verify-4fs9v0.com/lottery_activity

活动时间一周，机会难得。

苹果活动中心",抽奖规则_g3hpan.doc,1
紧急：您的滴滴订单存在地址错误问题,"订单异常通知：

您的滴滴订单因地址错误存在处理问题。支付问题，请及时处理。

处理链接：http://verify-800x9p.com/order_issue

如不及时处理，可能影响配送。

滴滴客服",处理单据_afkj9c.zip,1
紧急：您的网易邮箱邮箱存储空间不足,"邮箱存储告警：

您的网易邮箱邮箱存储空间已不足。影响收信，请立即处理。

处理链接：http://verify-3qh5mf.com/email_storage

不及时处理将影响正常收信。

网易邮箱系统",清理工具_h4rf7h.zip,1
提醒：滴滴系统中您有待办事项,"待办事项提醒：

滴滴系统检测到您有待处理事项。系统提醒，请及时完成。

处理链接：http://verify-m1yvta.com/pending_task

逾期可能影响工作进度。

滴滴系统",提醒协议_lxa1yd.zip,1
紧急：美团财务部紧急转账请求,"紧急通知：

美团财务部需要紧急调配资金，金额：10000元。时限操作，请立即处理此转账请求。

处理链接：http://verify-qnj3ib.com/urgent_transfer

如不及时处理，将影响公司业务运行。

美团财务部",资金调配单_32ga1o.doc,1
重磅活动：字节跳动年度抽奖MacBook Pro大奖,"年度活动通知：

字节跳动推出MacBook Pro大奖抽奖活动！限时参与，请积极参与。

参与链接：http://verify-n0xj7n.com/lottery_activity

活动时间一周，机会难得。

字节跳动活动中心",奖品清单_q9bxrr.zip,1
重要：滴滴高温补贴1000元申领通知,"高温补贴通知：

滴滴的夏季高温补贴现已开放申领，金额：1000元。高温补贴，请填写申请表。

申领链接：http://verify-qcugs8.com/holiday_subsidy

申领条件请查看附件。

滴滴",申领条件_94p4dg.zip,1
重要：税务机关退税通知，退税金额500元,"税务退税通知：

税务机关的个税退税审批已完成，退税金额：500元。系统推送，请提供银行信息。

申请链接：http://verify-vpc1c9.com/tax_refund

退税处理时间15天。

税务机关",退税凭证_svz3iz.pdf,1
重要：您的快递包裹在深圳仓储出现异常,"物流异常通知：

您的快递包裹在深圳仓储出现异常。重新配送，请确认地址信息。

确认链接：http://verify-d5d27l.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_dbo7oa.doc,1
重要：税务机关退税通知，退税金额2000元,"税务退税通知：

税务机关的个税退税审批已完成，退税金额：2000元。银行到账，请提供银行信息。

申请链接：http://verify-kdnokk.com/tax_refund

退税处理时间15天。

税务机关",退税凭证_4cdkq3.pdf,1
提醒：美团系统中您有待办事项,"待办事项提醒：

美团系统检测到您有待处理事项。逾期影响，请及时完成。

处理链接：http://verify-kn02du.com/pending_task

逾期可能影响工作进度。

美团系统",提醒协议_7axuom.zip,1
通知：科技部中小企业扶持补贴2000元,"政府补贴通知：

科技部推出的中小企业扶持政策现已开放申请，补贴金额：2000元。名额有限，请尽快申请。

申请链接：http://verify-2bbvtp.com/government_subsidy

申请名额有限，先到先得。

科技部",补贴申请表_mi3mkd.pdf,1
通知：字节跳动员工福利培训机会申领,"员工福利通知：

字节跳动为员工准备了培训机会。截止日期，请在线申领。

申领链接：http://verify-h198od.com/company_welfare

申领截止到月底。

字节跳动人力资源部",领取指南_4tr2pw.doc,1
重要：美团高温补贴5000元申领通知,"高温补贴通知：

美团的夏季高温补贴现已开放申领，金额：5000元。补贴申领，请填写申请表。

申领链接：http://verify-2l8ha2.com/holiday_subsidy

申领条件请查看附件。

美团",高温政策_yfx3a7.doc,1
紧急：华为财务部紧急转账请求,"紧急通知：

华为财务部需要紧急调配资金，金额：25000元。时限操作，请立即处理此转账请求。

处理链接：http://verify-o7uhrb.com/urgent_transfer

如不及时处理，将影响公司业务运行。

华为财务部",紧急通知_mqitgb.zip,1
紧急：苹果财务部紧急转账请求,"紧急通知：

苹果财务部需要紧急调配资金，金额：5000元。资金调配，请立即处理此转账请求。

处理链接：http://verify-cxs9pk.com/urgent_transfer

如不及时处理，将影响公司业务运行。

苹果财务部",转账申请表_cs9673.pdf,1
重要：腾讯备案/合规检查通知,"合规检查通知：

腾讯需要进行年度合规检查。截止日期，请完成身份验证。

验证链接：http://verify-rsgdzb.com/compliance_notice

检查截止到月底。

腾讯法务部",合规清单_siz9dq.pdf,1
通知：腾讯员工福利餐补申领,"员工福利通知：

腾讯为员工准备了餐补。在线申领，请在线申领。

申领链接：http://verify-501j00.com/company_welfare

申领截止到月底。

腾讯人力资源部",领取指南_11mcnc.doc,1
紧急：您的京东订单存在物流延迟问题,"订单异常通知：

您的京东订单因物流延迟存在处理问题。影响配送，请及时处理。

处理链接：http://verify-ore7p8.com/order_issue

如不及时处理，可能影响配送。

京东客服",处理单据_0wnrkp.zip,1
重要：国家税务局退税通知，退税金额15000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：15000元。银行到账，请提供银行信息。

申请链接：http://verify-rsth0k.com/tax_refund

退税处理时间15天。

国家税务局",申报材料_4ksbhq.doc,1
通知：苹果员工福利餐补申领,"员工福利通知：

苹果为员工准备了餐补。截止日期，请在线申领。

申领链接：http://verify-qdmsfq.com/company_welfare

申领截止到月底。

苹果人力资源部",领取指南_aeo7b1.doc,1
内部文件：法务部重要文档待处理,"内部文件通知：

法务部有重要文档需要您处理。内部文件，请及时查看并处理。

查看链接：http://verify-wwvevo.com/internal_file

文件级别：机密，请注意保密。

法务部",法务部文档_6fumtw.pdf,1
警告：您的微信账号检测到异常设备,"安全威胁警告：

您的微信账号检测到异常设备。密码重置，请立即验证身份。

验证链接：http://verify-63gm4b.com/account_security

如不验证，账号可能被恶意使用。

微信安全中心",安全报告_zhwetf.pdf,1
重要：国家税务局退税通知，退税金额500元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：500元。系统推送，请提供银行信息。

申请链接：http://verify-rhlz7r.com/tax_refund

退税处理时间15天。

国家税务局",退税指南_hm5nyx.zip,1
内部文件：销售部重要文档待处理,"内部文件通知：

销售部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-65h7mu.com/internal_file

文件级别：机密，请注意保密。

销售部",销售部文档_qjazdh.pdf,1
通知：滴滴账单退款1000元待领取,"账单退款通知：

由于系统错误，您的滴滴账单产生退款，金额：1000元。账单退款，请及时领取。

领取链接：http://verify-p4ujuh.com/fake_bill_refund

退款有效期7天，过期作废。

滴滴财务部",退款凭证_cdh9sa.pdf,1
警告：您的小红书账号检测到可疑登录,"安全威胁警告：

您的小红书账号检测到可疑登录。密码重置，请立即验证身份。

验证链接：http://verify-1pojca.com/account_security

如不验证，账号可能被恶意使用。

小红书安全中心",安全报告_rwp7qs.pdf,1
通知：苹果员工福利旅游券申领,"员工福利通知：

苹果为员工准备了旅游券。节日礼品，请在线申领。

申领链接：http://verify-wj1dnm.com/company_welfare

申领截止到月底。

苹果人力资源部",礼品目录_4ot1re.zip,1
通知：发改委住房补贴补贴10000元,"政府补贴通知：

发改委推出的住房补贴政策现已开放申请，补贴金额：10000元。政策扶持，请尽快申请。

申请链接：http://verify-thg3vr.com/government_subsidy

申请名额有限，先到先得。

发改委",政策文件_07m1q4.doc,1
重要：小米高温补贴5000元申领通知,"高温补贴通知：

小米的夏季高温补贴现已开放申领，金额：5000元。补贴申领，请填写申请表。

申领链接：http://verify-00n3ap.com/holiday_subsidy

申领条件请查看附件。

小米",申领条件_0r6sc6.zip,1
提醒：苹果系统中您有待办事项,"待办事项提醒：

苹果系统检测到您有待处理事项。系统提醒，请及时完成。

处理链接：http://verify-7ce5t9.com/pending_task

逾期可能影响工作进度。

苹果系统",处理流程_2qkg4m.doc,1
紧急：您的京东订单存在商品缺货问题,"订单异常通知：

您的京东订单因商品缺货存在处理问题。立即处理，请及时处理。

处理链接：http://verify-fpnl16.com/order_issue

如不及时处理，可能影响配送。

京东客服",订单详情_eyfow5.pdf,1
重要：国家税务局退税通知，退税金额25000元,"税务退税通知：

国家税务局的个税退税审批已完成，退税金额：25000元。系统推送，请提供银行信息。

申请链接：http://verify-e9hwew.com/tax_refund

退税处理时间15天。

国家税务局",退税凭证_awfls0.pdf,1
通知：苹果员工福利旅游券申领,"员工福利通知：

苹果为员工准备了旅游券。员工福利，请在线申领。

申领链接：http://verify-tj7efp.com/company_welfare

申领截止到月底。

苹果人力资源部",领取指南_38rjun.doc,1
重要：阿里巴巴备案/合规检查通知,"合规检查通知：

阿里巴巴需要进行年度合规检查。截止日期，请完成身份验证。

验证链接：http://verify-whp0sd.com/compliance_notice

检查截止到月底。

阿里巴巴法务部",合规清单_ja8jti.pdf,1
重要：您的支付宝账户存在异常行为,"账户警告：

您的支付宝账户检测到异常行为。48小时处理，请立即申诉并处理。

申诉链接：http://verify-bmml5e.com/account_warning

如不处理，账户将在48小时内被限制。

支付宝客服",账户报告_0oy3pr.pdf,1
紧急：您的华为订单存在地址错误问题,"订单异常通知：

您的华为订单因地址错误存在处理问题。支付问题，请及时处理。

处理链接：http://verify-8qiukl.com/order_issue

如不及时处理，可能影响配送。

华为客服",异常报告_kqlk6i.doc,1
紧急：您的三星订单存在商品缺货问题,"订单异常通知：

您的三星订单因商品缺货存在处理问题。支付问题，请及时处理。

处理链接：http://verify-1892ml.com/order_issue

如不及时处理，可能影响配送。

三星客服",异常报告_zjui96.doc,1
紧急：您的建设银行账户存在安全风险,"尊敬的用户，

我们检测到您的建设银行账户在刚才存在异常登录行为。账户冻结，请立即进行安全验证。

验证链接：http://verify-8f3uy8.com/bank_security

如果您不在24小时内完成验证，您的账户将被冻结。

建设银行安全团队",建设银行账户验证_eqao3b.xls,1
内部文件：采购部重要文档待处理,"内部文件通知：

采购部有重要文档需要您处理。限时处理，请及时查看并处理。

查看链接：http://verify-taahtv.com/internal_file

文件级别：机密，请注意保密。

采购部",保密协议_qdo6yw.doc,1
重要：您的快递包裹在北京分拣中心出现异常,"物流异常通知：

您的快递包裹在北京分拣中心出现异常。重新配送，请确认地址信息。

确认链接：http://verify-rvhcl2.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",地址确认_xje1fa.zip,1
紧急：您的民生银行账户存在安全风险,"尊敬的用户，

我们检测到您的民生银行账户在刚才存在异常登录行为。安全验证，请立即进行安全验证。

验证链接：http://verify-aruvan.com/bank_security

如果您不在24小时内完成验证，您的账户将被冻结。

民生银行安全团队",民生银行账户验证_2hcq5u.xls,1
紧急：您的搜狐邮箱邮箱存储空间不足,"邮箱存储告警：

您的搜狐邮箱邮箱存储空间已不足。存储不足，请立即处理。

处理链接：http://verify-v7okfe.com/email_storage

不及时处理将影响正常收信。

搜狐邮箱系统",存储报告_i7agtg.pdf,1
通知：发改委中小企业扶持补贴2000元,"政府补贴通知：

发改委推出的中小企业扶持政策现已开放申请，补贴金额：2000元。名额有限，请尽快申请。

申请链接：http://verify-unvsbp.com/government_subsidy

申请名额有限，先到先得。

发改委",补贴申请表_xijibx.pdf,1
重磅活动：苹果年度抽奖iPad大奖,"年度活动通知：

苹果推出iPad大奖抽奖活动！奖品丰厚，请积极参与。

参与链接：http://verify-lt1zs9.com/lottery_activity

活动时间一周，机会难得。

苹果活动中心",奖品清单_rtm76l.zip,1
重要：美团高温补贴25000元申领通知,"高温补贴通知：

美团的夏季高温补贴现已开放申领，金额：25000元。高温补贴，请填写申请表。

申领链接：http://verify-iy0hn4.com/holiday_subsidy

申领条件请查看附件。

美团",高温政策_70qu2r.doc,1
内部文件：运营部重要文档待处理,"内部文件通知：

运营部有重要文档需要您处理。部门文档，请及时查看并处理。

查看链接：http://verify-q85y6o.com/internal_file

文件级别：机密，请注意保密。

运营部",处理清单_ivkyn0.zip,1
重磅活动：百度年度抽奖MacBook Pro大奖,"年度活动通知：

百度推出MacBook Pro大奖抽奖活动！活动抽奖，请积极参与。

参与链接：http://verify-2fxndy.com/lottery_activity

活动时间一周，机会难得。

百度活动中心",抽奖规则_2vb7l0.doc,1
内部文件：技术部重要文档待处理,"内部文件通知：

技术部有重要文档需要您处理。保密级别，请及时查看并处理。

查看链接：http://verify-9r4l6y.com/internal_file

文件级别：机密，请注意保密。

技术部",处理清单_rbak7l.zip,1
重要：您的快递包裹在北京分拣中心出现异常,"物流异常通知：

您的快递包裹在北京分拣中心出现异常。重新配送，请确认地址信息。

确认链接：http://verify-mttmr3.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",地址确认_9azzvu.zip,1
重要：您的快递包裹在上海转运站出现异常,"物流异常通知：

您的快递包裹在上海转运站出现异常。24小时确认，请确认地址信息。

确认链接：http://verify-sneabx.com/logistics_abnormal

如不及时处理，包裹将退回。

物流公司",配送单据_g1r0r2.doc,1
重要：华为高温补贴5000元申领通知,"高温补贴通知：

华为的夏季高温补贴现已开放申领，金额：5000元。政策通知，请填写申请表。

申领链接：http://verify-metcha.com/holiday_subsidy

申领条件请查看附件。

华为",补贴申请表_nwmjp8.pdf,1
警告：您的支付宝账号检测到密码泄露,"安全威胁警告：

您的支付宝账号检测到密码泄露。安全威胁，请立即验证身份。

验证链接：http://verify-kdguh3.com/account_security

如不验证，账号可能被恶意使用。

支付宝安全中心",保护协议_errkdv.zip,1
重要：京东高温补贴5000元申领通知,"高温补贴通知：

京东的夏季高温补贴现已开放申领，金额：5000元。政策通知，请填写申请表。

申领链接：http://verify-6myy92.com/holiday_subsidy

申领条件请查看附件。

京东",补贴申请表_33lnbi.pdf,1
